,ship mode,segment,state,region,category,sub-category,sales,quantity,discount,profit,unit price,profit margin,is discounted,profit per item,is profited,city tier
5616,standard ,corporate,new york,east,office supplies,art,29.34,6,0.0,7.92,4.89,26.99,0,1.32,1,1
5617,standard ,corporate,tennessee,south,furniture,furnishings,19.52,2,20.0,5.37,9.76,27.51,1,2.69,1,1
5618,first ,consumer,california,west,office supplies,storage,443.92,4,0.0,8.88,110.98,2.0,0,2.22,1,1
5619,standard ,corporate,wisconsin,central,technology,accessories,499.95,5,0.0,174.98,99.99,35.0,0,35.0,1,3
5620,standard ,corporate,wisconsin,central,office supplies,art,3.04,1,0.0,1.03,3.04,33.88,0,1.03,1,3
5621,standard ,corporate,wisconsin,central,furniture,chairs,201.96,2,0.0,50.49,100.98,25.0,0,25.25,1,3
5622,standard ,corporate,wisconsin,central,furniture,furnishings,68.64,11,0.0,17.16,6.24,25.0,0,1.56,1,3
5623,second ,corporate,california,west,technology,accessories,100.0,4,0.0,21.0,25.0,21.0,0,5.25,1,1
5624,second ,corporate,california,west,technology,accessories,359.98,2,0.0,21.6,179.99,6.0,0,10.8,1,1
5625,second ,home office,washington,west,furniture,furnishings,6.16,2,0.0,2.96,3.08,48.05,0,1.48,1,1
5626,second ,home office,washington,west,furniture,tables,2348.82,9,0.0,399.3,260.98,17.0,0,44.37,1,1
5627,standard ,corporate,florida,south,office supplies,labels,13.87,6,20.0,4.68,2.3116666666666665,33.74,1,0.78,1,1
5628,standard ,corporate,florida,south,furniture,chairs,273.55,3,20.0,-13.68,91.18333333333334,-5.0,1,-4.56,0,1
5629,second ,home office,pennsylvania,east,furniture,tables,815.29,9,40.0,-339.7,90.58777777777777,-41.67,1,-37.74,0,1
5630,standard ,consumer,virginia,south,technology,accessories,234.45,3,0.0,103.16,78.14999999999999,44.0,0,34.39,1,1
5631,standard ,consumer,virginia,south,furniture,tables,1256.22,6,0.0,75.37,209.37,6.0,0,12.56,1,1
5632,standard ,consumer,virginia,south,office supplies,binders,17.46,2,0.0,8.21,8.73,47.02,0,4.11,1,1
5633,second ,home office,new york,east,office supplies,binders,10.53,7,20.0,3.68,1.5042857142857142,34.95,1,0.53,1,1
5634,first ,home office,michigan,central,office supplies,binders,152.8,5,0.0,76.4,30.560000000000002,50.0,0,15.28,1,3
5635,standard ,home office,california,west,office supplies,binders,82.56,5,20.0,28.9,16.512,35.0,1,5.78,1,4
5636,standard ,home office,california,west,technology,accessories,284.97,3,0.0,85.49,94.99000000000001,30.0,0,28.5,1,4
5637,standard ,corporate,michigan,central,furniture,furnishings,60.84,3,0.0,23.12,20.28,38.0,0,7.71,1,2
5638,standard ,consumer,california,west,furniture,chairs,1325.76,6,20.0,149.15,220.96,11.25,1,24.86,1,1
5639,standard ,consumer,california,west,furniture,chairs,572.16,3,20.0,35.76,190.72,6.25,1,11.92,1,1
5640,standard ,home office,ohio,east,office supplies,paper,28.8,9,20.0,10.08,3.2,35.0,1,1.12,1,1
5641,first ,home office,connecticut,east,office supplies,art,11.12,4,0.0,2.89,2.78,25.99,0,0.72,1,2
5642,second ,home office,georgia,south,furniture,furnishings,7.04,4,0.0,3.1,1.76,44.03,0,0.78,1,1
5643,second ,corporate,georgia,south,office supplies,envelopes,17.94,3,0.0,8.79,5.98,49.0,0,2.93,1,1
5644,first ,home office,washington,west,office supplies,binders,34.76,5,20.0,11.3,6.952,32.51,1,2.26,1,1
5645,standard ,corporate,new jersey,east,furniture,furnishings,74.45,5,0.0,20.1,14.89,27.0,0,4.02,1,1
5646,standard ,corporate,virginia,south,furniture,furnishings,192.22,14,0.0,69.2,13.73,36.0,0,4.94,1,1
5647,standard ,consumer,utah,west,office supplies,paper,19.44,3,0.0,9.33,6.48,47.99,0,3.11,1,3
5648,second ,corporate,california,west,office supplies,paper,32.4,5,0.0,15.55,6.4799999999999995,47.99,0,3.11,1,2
5649,second ,corporate,california,west,office supplies,envelopes,57.9,5,0.0,28.95,11.58,50.0,0,5.79,1,2
5650,second ,corporate,california,west,office supplies,storage,10.56,2,0.0,0.0,5.28,0.0,0,0.0,0,2
5651,second ,corporate,california,west,furniture,bookcases,1194.16,5,15.0,210.74,238.83200000000002,17.65,1,42.15,1,2
5652,standard ,corporate,new york,east,office supplies,paper,40.99,1,0.0,20.09,40.99,49.01,0,20.09,1,1
5653,standard ,corporate,california,west,office supplies,art,2.94,1,0.0,0.79,2.94,26.87,0,0.79,0,1
5654,first ,home office,oregon,west,office supplies,binders,45.24,4,70.0,-30.16,11.31,-66.67,1,-7.54,0,2
5655,first ,home office,oregon,west,office supplies,art,18.69,4,20.0,2.34,4.6725,12.52,1,0.58,1,2
5656,first ,home office,oregon,west,office supplies,paper,11.65,2,20.0,3.79,5.825,32.53,1,1.9,1,2
5657,first ,home office,oregon,west,technology,accessories,112.78,3,20.0,-8.46,37.593333333333334,-7.5,1,-2.82,0,2
5658,first ,home office,oregon,west,furniture,tables,377.45,5,50.0,-264.21,75.49,-70.0,1,-52.84,0,2
5659,first ,home office,oregon,west,office supplies,labels,15.94,4,20.0,5.18,3.985,32.5,1,1.29,1,2
5660,first ,home office,oregon,west,technology,phones,28.68,3,20.0,-7.17,9.56,-25.0,1,-2.39,0,2
5661,standard ,home office,colorado,west,furniture,furnishings,21.44,2,20.0,7.5,10.72,34.98,1,3.75,1,1
5662,standard ,home office,colorado,west,office supplies,storage,511.06,9,20.0,-95.82,56.784444444444446,-18.75,1,-10.65,0,1
5663,same day,corporate,ohio,east,office supplies,art,18.66,2,20.0,1.4,9.33,7.5,1,0.7,1,1
5664,same day,corporate,ohio,east,office supplies,binders,11.09,7,70.0,-8.13,1.5842857142857143,-73.31,1,-1.16,0,1
5665,same day,corporate,ohio,east,office supplies,storage,66.69,1,20.0,4.17,66.69,6.25,1,4.17,1,1
5666,same day,corporate,ohio,east,office supplies,storage,99.49,2,20.0,8.71,49.745,8.75,1,4.36,1,1
5667,standard ,consumer,washington,west,office supplies,labels,14.62,2,0.0,6.87,7.31,46.99,0,3.44,1,1
5668,standard ,consumer,washington,west,office supplies,binders,53.98,14,20.0,17.54,3.8557142857142854,32.49,1,1.25,1,1
5669,standard ,consumer,washington,west,technology,accessories,389.97,3,0.0,132.59,129.99,34.0,0,44.2,1,1
5670,second ,consumer,idaho,west,furniture,furnishings,355.36,4,0.0,92.39,88.84,26.0,0,23.1,1,3
5671,second ,consumer,idaho,west,technology,phones,140.38,3,20.0,8.77,46.79333333333333,6.25,1,2.92,1,3
5672,standard ,corporate,texas,central,office supplies,envelopes,15.84,2,20.0,5.54,7.92,34.97,1,2.77,1,1
5673,standard ,corporate,texas,central,office supplies,paper,8.45,2,20.0,2.64,4.225,31.24,1,1.32,1,1
5674,standard ,consumer,washington,west,office supplies,paper,12.96,2,0.0,6.22,6.48,47.99,0,3.11,1,1
5675,standard ,corporate,washington,west,technology,phones,57.41,6,20.0,5.74,9.568333333333333,10.0,1,0.96,1,1
5676,standard ,corporate,washington,west,technology,accessories,27.6,4,0.0,2.21,6.9,8.01,0,0.55,1,1
5677,standard ,consumer,illinois,central,furniture,furnishings,38.98,3,60.0,-50.67,12.993333333333332,-129.99,1,-16.89,0,1
5678,standard ,home office,michigan,central,office supplies,fasteners,20.44,7,0.0,9.2,2.9200000000000004,45.01,0,1.31,1,5
5679,standard ,home office,michigan,central,office supplies,paper,109.92,2,0.0,53.86,54.96,49.0,0,26.93,1,5
5680,standard ,consumer,oklahoma,central,office supplies,binders,6.38,1,0.0,2.93,6.38,45.92,0,2.93,1,2
5681,standard ,consumer,oklahoma,central,office supplies,paper,6.48,1,0.0,3.11,6.48,47.99,0,3.11,1,2
5682,standard ,consumer,georgia,south,office supplies,paper,15.84,3,0.0,7.13,5.28,45.01,0,2.38,1,2
5683,standard ,consumer,georgia,south,technology,phones,1049.93,7,0.0,293.98,149.99,28.0,0,42.0,1,2
5684,standard ,consumer,georgia,south,office supplies,appliances,154.9,5,0.0,40.27,30.98,26.0,0,8.05,1,2
5685,same day,consumer,washington,west,office supplies,binders,98.35,3,20.0,35.65,32.78333333333333,36.25,1,11.88,1,1
5686,same day,consumer,florida,south,office supplies,fasteners,14.32,5,20.0,5.19,2.864,36.24,1,1.04,1,3
5687,same day,consumer,florida,south,furniture,furnishings,129.89,6,20.0,12.99,21.64833333333333,10.0,1,2.17,1,3
5688,same day,consumer,florida,south,office supplies,envelopes,48.94,7,20.0,16.52,6.991428571428571,33.76,1,2.36,1,3
5689,standard ,home office,texas,central,furniture,chairs,275.06,3,30.0,-90.38,91.68666666666667,-32.86,1,-30.13,0,1
5690,standard ,corporate,maryland,east,office supplies,art,27.36,9,0.0,9.3,3.04,33.99,0,1.03,1,1
5691,standard ,corporate,maryland,east,office supplies,paper,44.75,5,0.0,20.58,8.95,45.99,0,4.12,1,1
5692,standard ,corporate,maryland,east,technology,phones,134.99,1,0.0,36.45,134.99,27.0,0,36.45,1,1
5693,standard ,corporate,maryland,east,office supplies,paper,26.4,5,0.0,12.67,5.279999999999999,47.99,0,2.53,1,1
5694,standard ,corporate,maryland,east,furniture,chairs,542.94,3,0.0,141.16,180.98000000000002,26.0,0,47.05,1,1
5695,second ,consumer,california,west,furniture,tables,71.09,2,20.0,-1.78,35.545,-2.5,1,-0.89,0,1
5696,standard ,home office,illinois,central,office supplies,binders,27.4,9,80.0,-42.46,3.0444444444444443,-154.96,1,-4.72,0,1
5697,standard ,home office,illinois,central,office supplies,binders,13.46,1,80.0,-23.55,13.46,-174.96,1,-23.55,0,1
5698,same day,consumer,texas,central,office supplies,labels,11.84,1,20.0,4.44,11.84,37.5,1,4.44,1,3
5699,standard ,consumer,california,west,office supplies,paper,35.88,6,0.0,17.58,5.98,49.0,0,2.93,1,1
5700,first ,home office,ohio,east,office supplies,envelopes,40.75,3,20.0,15.28,13.583333333333334,37.5,1,5.09,1,1
5701,first ,home office,ohio,east,technology,accessories,139.96,5,20.0,-22.74,27.992,-16.25,1,-4.55,0,1
5702,standard ,consumer,ohio,east,office supplies,art,2.62,1,20.0,0.3,2.62,11.45,1,0.3,0,2
5703,standard ,consumer,ohio,east,furniture,tables,136.53,1,40.0,-52.34,136.53,-38.34,1,-52.34,0,2
5704,standard ,consumer,ohio,east,technology,accessories,263.96,1,20.0,42.89,263.96,16.25,1,42.89,1,2
5705,standard ,consumer,connecticut,east,office supplies,supplies,11.64,3,0.0,3.38,3.8800000000000003,29.04,0,1.13,1,1
5706,second ,corporate,new york,east,office supplies,binders,40.18,3,20.0,14.56,13.393333333333333,36.24,1,4.85,1,1
5707,standard ,consumer,new york,east,furniture,furnishings,79.44,3,0.0,30.19,26.48,38.0,0,10.06,1,1
5708,standard ,consumer,new york,east,office supplies,supplies,357.93,3,0.0,7.16,119.31,2.0,0,2.39,1,1
5709,standard ,consumer,new york,east,furniture,chairs,127.76,2,10.0,21.29,63.88,16.66,1,10.64,1,1
5710,standard ,consumer,new york,east,technology,copiers,2799.94,7,20.0,1014.98,399.99142857142857,36.25,1,145.0,1,1
5711,standard ,consumer,new york,east,office supplies,paper,19.44,3,0.0,9.33,6.48,47.99,0,3.11,1,1
5712,same day,consumer,illinois,central,technology,phones,36.79,1,20.0,4.14,36.79,11.25,1,4.14,1,1
5713,standard ,home office,new york,east,technology,phones,5.94,3,0.0,1.6,1.9800000000000002,26.94,0,0.53,1,1
5714,standard ,consumer,virginia,south,office supplies,storage,177.55,5,0.0,47.94,35.510000000000005,27.0,0,9.59,1,1
5715,second ,corporate,michigan,central,technology,accessories,619.95,5,0.0,111.59,123.99000000000001,18.0,0,22.32,1,3
5716,second ,corporate,michigan,central,technology,phones,29.16,3,0.0,8.46,9.72,29.01,0,2.82,1,3
5717,second ,corporate,michigan,central,office supplies,envelopes,57.96,7,0.0,27.24,8.28,47.0,0,3.89,1,3
5718,second ,corporate,michigan,central,office supplies,appliances,29.4,3,10.0,5.23,9.799999999999999,17.79,1,1.74,1,3
5719,second ,consumer,indiana,central,office supplies,storage,81.4,5,0.0,21.16,16.28,26.0,0,4.23,1,1
5720,first ,corporate,oregon,west,office supplies,fasteners,8.72,5,20.0,2.29,1.7440000000000002,26.26,1,0.46,1,1
5721,first ,corporate,oregon,west,technology,accessories,91.18,3,20.0,4.56,30.393333333333334,5.0,1,1.52,1,1
5722,first ,corporate,oregon,west,technology,accessories,159.97,4,20.0,29.99,39.9925,18.75,1,7.5,1,1
5723,standard ,corporate,california,west,office supplies,paper,12.96,2,0.0,6.22,6.48,47.99,0,3.11,1,1
5724,standard ,corporate,illinois,central,office supplies,storage,331.54,3,20.0,-82.88,110.51333333333334,-25.0,1,-27.63,0,1
5725,first ,corporate,new york,east,technology,accessories,899.91,9,0.0,395.96,99.99,44.0,0,44.0,1,1
5726,standard ,corporate,texas,central,technology,phones,946.34,7,20.0,118.29,135.1914285714286,12.5,1,16.9,1,1
5727,standard ,consumer,wisconsin,central,technology,accessories,178.11,3,0.0,32.06,59.370000000000005,18.0,0,10.69,1,1
5728,standard ,consumer,wisconsin,central,office supplies,appliances,1089.75,3,0.0,305.13,363.25,28.0,0,101.71,1,1
5729,standard ,consumer,wisconsin,central,office supplies,labels,61.06,2,0.0,28.09,30.53,46.0,0,14.04,1,1
5730,standard ,consumer,wisconsin,central,furniture,bookcases,459.92,4,0.0,41.39,114.98,9.0,0,10.35,1,1
5731,standard ,consumer,wisconsin,central,office supplies,paper,27.52,4,0.0,12.66,6.88,46.0,0,3.17,1,1
5732,first ,corporate,connecticut,east,furniture,bookcases,638.82,9,0.0,185.26,70.98,29.0,0,20.58,1,3
5733,first ,corporate,connecticut,east,office supplies,supplies,30.69,3,0.0,7.98,10.23,26.0,0,2.66,1,3
5734,first ,corporate,connecticut,east,furniture,furnishings,25.16,2,0.0,8.55,12.58,33.98,0,4.28,1,3
5735,standard ,consumer,new york,east,office supplies,binders,13.92,3,20.0,4.87,4.64,34.99,1,1.62,1,1
5736,standard ,consumer,california,west,office supplies,paper,19.36,2,0.0,9.29,9.68,47.99,0,4.64,1,1
5737,standard ,consumer,california,west,furniture,furnishings,19.3,2,0.0,5.79,9.65,30.0,0,2.9,1,1
5738,standard ,consumer,california,west,office supplies,binders,38.38,3,20.0,13.43,12.793333333333335,34.99,1,4.48,1,1
5739,first ,corporate,california,west,office supplies,paper,12.96,2,0.0,6.35,6.48,49.0,0,3.17,1,1
5740,first ,corporate,california,west,furniture,furnishings,26.48,1,0.0,10.06,26.48,37.99,0,10.06,1,1
5741,first ,corporate,california,west,technology,machines,532.72,2,20.0,53.27,266.36,10.0,1,26.64,1,1
5742,first ,corporate,california,west,office supplies,paper,26.72,4,0.0,12.83,6.68,48.02,0,3.21,1,1
5743,first ,corporate,california,west,office supplies,paper,20.04,3,0.0,9.62,6.68,48.0,0,3.21,1,1
5744,first ,corporate,california,west,office supplies,storage,795.48,7,0.0,7.95,113.64,1.0,0,1.14,1,1
5745,first ,corporate,california,west,furniture,furnishings,21.56,7,0.0,6.9,3.0799999999999996,32.0,0,0.99,1,1
5746,standard ,consumer,north carolina,south,technology,phones,249.58,2,20.0,31.2,124.79,12.5,1,15.6,1,2
5747,standard ,consumer,north carolina,south,technology,accessories,68.11,3,20.0,17.88,22.703333333333333,26.25,1,5.96,1,2
5748,standard ,consumer,north carolina,south,technology,accessories,16.56,3,20.0,-2.48,5.52,-14.98,1,-0.83,0,2
5749,standard ,consumer,new york,east,technology,phones,74.95,5,0.0,36.73,14.99,49.01,0,7.35,1,1
5750,standard ,consumer,illinois,central,furniture,tables,355.46,3,50.0,-184.84,118.48666666666666,-52.0,1,-61.61,0,3
5751,standard ,consumer,california,west,office supplies,labels,44.4,3,0.0,22.2,14.799999999999999,50.0,0,7.4,1,1
5752,standard ,consumer,california,west,office supplies,labels,20.65,5,0.0,9.5,4.13,46.0,0,1.9,1,1
5753,standard ,consumer,kentucky,south,furniture,chairs,866.4,4,0.0,225.26,216.6,26.0,0,56.31,1,1
5754,second ,consumer,virginia,south,office supplies,art,5.56,2,0.0,1.45,2.78,26.08,0,0.72,1,1
5755,standard ,consumer,texas,central,office supplies,appliances,3.16,4,80.0,-8.53,0.79,-269.94,1,-2.13,0,1
5756,standard ,consumer,texas,central,technology,copiers,1999.96,5,20.0,624.99,399.992,31.25,1,125.0,1,1
5757,standard ,consumer,north carolina,south,furniture,furnishings,46.15,3,20.0,12.11,15.383333333333333,26.24,1,4.04,1,1
5758,first ,consumer,florida,south,technology,machines,32.98,3,50.0,-1.98,10.993333333333332,-6.0,1,-0.66,0,2
5759,same day,home office,california,west,office supplies,storage,481.32,4,0.0,125.14,120.33,26.0,0,31.29,1,1
5760,same day,home office,california,west,office supplies,binders,6.38,1,20.0,2.15,6.38,33.7,1,2.15,1,1
5761,first ,consumer,california,west,office supplies,appliances,542.94,3,0.0,152.02,180.98000000000002,28.0,0,50.67,1,2
5762,first ,consumer,california,west,furniture,furnishings,54.92,4,0.0,19.77,13.73,36.0,0,4.94,1,2
5763,first ,corporate,new york,east,furniture,chairs,1448.82,10,10.0,209.27,144.882,14.44,1,20.93,1,1
5764,second ,consumer,washington,west,office supplies,storage,353.88,6,0.0,17.69,58.98,5.0,0,2.95,1,1
5765,standard ,consumer,california,west,technology,phones,333.58,3,20.0,25.02,111.19333333333333,7.5,1,8.34,1,4
5766,standard ,home office,texas,central,office supplies,labels,60.14,6,20.0,20.3,10.023333333333333,33.75,1,3.38,1,1
5767,second ,corporate,texas,central,technology,accessories,85.2,6,20.0,20.24,14.200000000000001,23.76,1,3.37,1,1
5768,standard ,consumer,massachusetts,east,office supplies,labels,3.15,1,0.0,1.51,3.15,47.94,0,1.51,1,4
5769,standard ,consumer,massachusetts,east,office supplies,paper,22.72,4,0.0,10.22,5.68,44.98,0,2.56,1,4
5770,standard ,corporate,california,west,furniture,furnishings,14.91,3,0.0,4.62,4.97,30.99,0,1.54,1,1
5771,standard ,corporate,california,west,office supplies,appliances,1158.12,4,0.0,335.85,289.53,29.0,0,83.96,1,1
5772,standard ,corporate,missouri,central,technology,copiers,599.99,1,0.0,234.0,599.99,39.0,0,234.0,1,1
5773,standard ,consumer,texas,central,office supplies,storage,23.97,2,20.0,2.4,11.985,10.01,1,1.2,1,3
5774,standard ,consumer,california,west,furniture,chairs,638.29,7,20.0,-31.91,91.1842857142857,-5.0,1,-4.56,0,1
5775,standard ,consumer,california,west,office supplies,binders,13.21,1,20.0,4.62,13.21,34.97,1,4.62,1,1
5776,standard ,consumer,new york,east,office supplies,binders,15.53,3,20.0,5.82,5.176666666666667,37.48,1,1.94,1,2
5777,standard ,consumer,california,west,office supplies,paper,104.85,1,0.0,50.33,104.85,48.0,0,50.33,1,1
5778,standard ,consumer,california,west,office supplies,art,30.48,3,0.0,7.92,10.16,25.98,0,2.64,1,1
5779,standard ,consumer,california,west,furniture,chairs,112.65,1,20.0,11.26,112.65,10.0,1,11.26,1,1
5780,standard ,consumer,california,west,technology,machines,71.98,3,20.0,24.29,23.993333333333336,33.75,1,8.1,1,1
5781,second ,consumer,california,west,office supplies,art,2.21,1,0.0,0.6,2.21,27.15,0,0.6,0,2
5782,second ,consumer,california,west,office supplies,envelopes,15.52,4,0.0,7.45,3.88,48.0,0,1.86,1,2
5783,second ,consumer,california,west,office supplies,paper,36.44,4,0.0,16.4,9.11,45.01,0,4.1,1,2
5784,standard ,consumer,oregon,west,furniture,bookcases,217.76,6,70.0,-384.72,36.29333333333333,-176.67,1,-64.12,0,1
5785,standard ,consumer,oregon,west,office supplies,supplies,39.07,6,20.0,4.4,6.511666666666667,11.26,1,0.73,1,1
5786,standard ,consumer,oregon,west,office supplies,binders,22.64,7,70.0,-16.6,3.2342857142857144,-73.32,1,-2.37,0,1
5787,standard ,consumer,oregon,west,office supplies,art,95.14,7,20.0,10.7,13.59142857142857,11.25,1,1.53,1,1
5788,second ,corporate,florida,south,furniture,furnishings,12.32,5,20.0,1.85,2.464,15.02,1,0.37,1,1
5789,second ,corporate,florida,south,office supplies,binders,4.42,3,70.0,-3.09,1.4733333333333334,-69.91,1,-1.03,0,1
5790,first ,consumer,california,west,office supplies,fasteners,35.0,7,0.0,16.8,5.0,48.0,0,2.4,1,3
5791,first ,consumer,california,west,furniture,chairs,72.78,1,20.0,0.0,72.78,0.0,1,0.0,0,3
5792,first ,consumer,california,west,office supplies,appliances,97.84,2,0.0,25.44,48.92,26.0,0,12.72,1,3
5793,first ,consumer,california,west,furniture,furnishings,51.75,1,0.0,15.52,51.75,29.99,0,15.52,1,3
5794,first ,consumer,california,west,office supplies,binders,46.67,2,20.0,16.34,23.335,35.01,1,8.17,1,3
5795,second ,consumer,new york,east,office supplies,storage,1395.54,9,0.0,362.84,155.06,26.0,0,40.32,1,1
